ts,mAmps
2018-07-08T12:39:16-03:00,291
2018-07-08T12:39:17-03:00,237
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,291
2018-07-08T12:39:17-03:00,264
2018-07-08T12:39:18-03:00,264
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:18-03:00,318
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:18-03:00,264
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:18-03:00,291
2018-07-08T12:39:19-03:00,291
2018-07-08T12:39:19-03:00,264
2018-07-08T12:39:19-03:00,264
2018-07-08T12:39:19-03:00,291
2018-07-08T12:39:19-03:00,264
2018-07-08T12:39:19-03:00,264
2018-07-08T12:39:19-03:00,291
2018-07-08T12:39:19-03:00,291
2018-07-08T12:39:19-03:00,264
2018-07-08T12:39:20-03:00,264
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:20-03:00,264
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:20-03:00,264
2018-07-08T12:39:20-03:00,291
2018-07-08T12:39:21-03:00,264
2018-07-08T12:39:21-03:00,264
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:21-03:00,237
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:21-03:00,291
2018-07-08T12:39:22-03:00,318
2018-07-08T12:39:22-03:00,264
2018-07-08T12:39:22-03:00,291
2018-07-08T12:39:22-03:00,264
2018-07-08T12:39:22-03:00,291
2018-07-08T12:39:22-03:00,291
2018-07-08T12:39:22-03:00,264
2018-07-08T12:39:22-03:00,264
2018-07-08T12:39:22-03:00,264
2018-07-08T12:39:22-03:00,264
2018-07-08T12:39:23-03:00,291
2018-07-08T12:39:23-03:00,264
2018-07-08T12:39:23-03:00,291
2018-07-08T12:39:23-03:00,291
2018-07-08T12:39:23-03:00,291
2018-07-08T12:39:23-03:00,291
2018-07-08T12:39:23-03:00,291
2018-07-08T12:39:23-03:00,318
2018-07-08T12:39:23-03:00,345
2018-07-08T12:39:23-03:00,264
2018-07-08T12:39:24-03:00,237
2018-07-08T12:39:24-03:00,264
2018-07-08T12:39:24-03:00,291
2018-07-08T12:39:24-03:00,264
2018-07-08T12:39:24-03:00,237
2018-07-08T12:39:24-03:00,291
2018-07-08T12:39:24-03:00,264
2018-07-08T12:39:24-03:00,291
2018-07-08T12:39:24-03:00,237
2018-07-08T12:39:24-03:00,318
2018-07-08T12:39:25-03:00,264
2018-07-08T12:39:25-03:00,291
2018-07-08T12:39:25-03:00,264
2018-07-08T12:39:25-03:00,264
2018-07-08T12:39:25-03:00,264
2018-07-08T12:39:25-03:00,291
2018-07-08T12:39:25-03:00,291
2018-07-08T12:39:25-03:00,291
2018-07-08T12:39:25-03:00,291
2018-07-08T12:39:25-03:00,291
2018-07-08T12:39:26-03:00,264
2018-07-08T12:39:26-03:00,318
2018-07-08T12:39:26-03:00,264
2018-07-08T12:39:26-03:00,264
2018-07-08T12:39:26-03:00,291
2018-07-08T12:39:26-03:00,291
2018-07-08T12:39:26-03:00,318
2018-07-08T12:39:26-03:00,291
2018-07-08T12:39:26-03:00,264
2018-07-08T12:39:26-03:00,291
2018-07-08T12:39:27-03:00,264
2018-07-08T12:39:27-03:00,264
2018-07-08T12:39:27-03:00,291
2018-07-08T12:39:27-03:00,291
2018-07-08T12:39:27-03:00,291
2018-07-08T12:39:27-03:00,264
2018-07-08T12:39:27-03:00,264
2018-07-08T12:39:27-03:00,291
2018-07-08T12:39:27-03:00,264
2018-07-08T12:39:27-03:00,291
2018-07-08T12:39:28-03:00,291
2018-07-08T12:39:28-03:00,291
2018-07-08T12:39:28-03:00,291
2018-07-08T12:39:28-03:00,264
2018-07-08T12:39:28-03:00,264
2018-07-08T12:39:28-03:00,291
2018-07-08T12:39:28-03:00,237
2018-07-08T12:39:28-03:00,264
2018-07-08T12:39:28-03:00,264
2018-07-08T12:39:28-03:00,237
2018-07-08T12:39:29-03:00,291
2018-07-08T12:39:29-03:00,291
2018-07-08T12:39:29-03:00,318
2018-07-08T12:39:29-03:00,264
2018-07-08T12:39:29-03:00,264
2018-07-08T12:39:29-03:00,264
2018-07-08T12:39:29-03:00,291
2018-07-08T12:39:29-03:00,291
2018-07-08T12:39:29-03:00,291
2018-07-08T12:39:29-03:00,345
2018-07-08T12:39:30-03:00,264
2018-07-08T12:39:30-03:00,264
2018-07-08T12:39:30-03:00,264
2018-07-08T12:39:30-03:00,291
2018-07-08T12:39:30-03:00,264
2018-07-08T12:39:30-03:00,237
2018-07-08T12:39:30-03:00,318
2018-07-08T12:39:30-03:00,291
2018-07-08T12:39:30-03:00,264
2018-07-08T12:39:30-03:00,264
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,264
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,237
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,291
2018-07-08T12:39:31-03:00,318
2018-07-08T12:39:32-03:00,318
2018-07-08T12:39:32-03:00,264
2018-07-08T12:39:32-03:00,237
2018-07-08T12:39:32-03:00,264
2018-07-08T12:39:32-03:00,264
2018-07-08T12:39:32-03:00,264
2018-07-08T12:39:32-03:00,291
2018-07-08T12:39:32-03:00,264
2018-07-08T12:39:32-03:00,291
2018-07-08T12:39:32-03:00,264
2018-07-08T12:39:33-03:00,318
2018-07-08T12:39:33-03:00,291
2018-07-08T12:39:33-03:00,291
2018-07-08T12:39:33-03:00,264
2018-07-08T12:39:33-03:00,291
2018-07-08T12:39:33-03:00,264
2018-07-08T12:39:33-03:00,291
2018-07-08T12:39:33-03:00,264
2018-07-08T12:39:33-03:00,318
2018-07-08T12:39:33-03:00,264
2018-07-08T12:39:34-03:00,318
2018-07-08T12:39:34-03:00,264
2018-07-08T12:39:34-03:00,291
2018-07-08T12:39:34-03:00,264
2018-07-08T12:39:34-03:00,264
2018-07-08T12:39:34-03:00,291
2018-07-08T12:39:34-03:00,264
2018-07-08T12:39:34-03:00,264
2018-07-08T12:39:34-03:00,264
2018-07-08T12:39:34-03:00,291
2018-07-08T12:39:35-03:00,264
2018-07-08T12:39:35-03:00,264
2018-07-08T12:39:35-03:00,291
2018-07-08T12:39:35-03:00,264
2018-07-08T12:39:35-03:00,291
2018-07-08T12:39:35-03:00,264
2018-07-08T12:39:35-03:00,264
2018-07-08T12:39:35-03:00,291
2018-07-08T12:39:35-03:00,237
2018-07-08T12:39:35-03:00,237
2018-07-08T12:39:36-03:00,291
2018-07-08T12:39:36-03:00,264
2018-07-08T12:39:36-03:00,318
2018-07-08T12:39:36-03:00,291
2018-07-08T12:39:36-03:00,318
2018-07-08T12:39:36-03:00,264
2018-07-08T12:39:36-03:00,291
2018-07-08T12:39:36-03:00,318
2018-07-08T12:39:36-03:00,318
2018-07-08T12:39:36-03:00,318
2018-07-08T12:39:37-03:00,318
2018-07-08T12:39:37-03:00,291
2018-07-08T12:39:37-03:00,291
2018-07-08T12:39:37-03:00,318
2018-07-08T12:39:37-03:00,264
2018-07-08T12:39:37-03:00,291
2018-07-08T12:39:37-03:00,264
2018-07-08T12:39:37-03:00,318
2018-07-08T12:39:37-03:00,291
2018-07-08T12:39:37-03:00,291
2018-07-08T12:39:38-03:00,264
2018-07-08T12:39:38-03:00,291
2018-07-08T12:39:38-03:00,264
2018-07-08T12:39:38-03:00,318
2018-07-08T12:39:38-03:00,291
2018-07-08T12:39:38-03:00,372
2018-07-08T12:39:38-03:00,291
2018-07-08T12:39:38-03:00,291
2018-07-08T12:39:38-03:00,264
2018-07-08T12:39:38-03:00,264
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,291
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,237
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,264
2018-07-08T12:39:39-03:00,318
2018-07-08T12:39:40-03:00,264
2018-07-08T12:39:40-03:00,264
2018-07-08T12:39:40-03:00,264
2018-07-08T12:39:40-03:00,291
2018-07-08T12:39:40-03:00,291
2018-07-08T12:39:40-03:00,264
2018-07-08T12:39:40-03:00,291
2018-07-08T12:39:40-03:00,264
2018-07-08T12:39:40-03:00,237
2018-07-08T12:39:40-03:00,264
2018-07-08T12:39:41-03:00,291
2018-07-08T12:39:41-03:00,291
2018-07-08T12:39:41-03:00,291
2018-07-08T12:39:41-03:00,264
2018-07-08T12:39:41-03:00,291
2018-07-08T12:39:41-03:00,291
2018-07-08T12:39:41-03:00,318
2018-07-08T12:39:41-03:00,318
2018-07-08T12:39:41-03:00,291
2018-07-08T12:39:41-03:00,216
2018-07-08T12:39:42-03:00,291
2018-07-08T12:39:42-03:00,264
2018-07-08T12:39:42-03:00,264
2018-07-08T12:39:42-03:00,345
2018-07-08T12:39:42-03:00,291
2018-07-08T12:39:42-03:00,291
2018-07-08T12:39:42-03:00,291
2018-07-08T12:39:42-03:00,264
2018-07-08T12:39:42-03:00,291
2018-07-08T12:39:42-03:00,291
2018-07-08T12:39:43-03:00,264
2018-07-08T12:39:43-03:00,318
2018-07-08T12:39:43-03:00,291
2018-07-08T12:39:43-03:00,237
2018-07-08T12:39:43-03:00,291
2018-07-08T12:39:43-03:00,291
2018-07-08T12:39:43-03:00,291
2018-07-08T12:39:43-03:00,291
2018-07-08T12:39:43-03:00,264
2018-07-08T12:39:43-03:00,264
2018-07-08T12:39:44-03:00,291
2018-07-08T12:39:44-03:00,291
2018-07-08T12:39:44-03:00,291
2018-07-08T12:39:44-03:00,264
2018-07-08T12:39:44-03:00,264
2018-07-08T12:39:44-03:00,264
2018-07-08T12:39:44-03:00,264
2018-07-08T12:39:44-03:00,291
2018-07-08T12:39:44-03:00,264
2018-07-08T12:39:44-03:00,291
2018-07-08T12:39:45-03:00,264
2018-07-08T12:39:45-03:00,291
2018-07-08T12:39:45-03:00,264
2018-07-08T12:39:45-03:00,291
2018-07-08T12:39:45-03:00,264
2018-07-08T12:39:45-03:00,318
2018-07-08T12:39:45-03:00,264
2018-07-08T12:39:45-03:00,291
2018-07-08T12:39:45-03:00,264
2018-07-08T12:39:45-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,237
2018-07-08T12:39:46-03:00,291
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:46-03:00,264
2018-07-08T12:39:47-03:00,291
2018-07-08T12:39:47-03:00,264
2018-07-08T12:39:47-03:00,264
2018-07-08T12:39:47-03:00,291
2018-07-08T12:39:47-03:00,264
2018-07-08T12:39:47-03:00,318
2018-07-08T12:39:47-03:00,291
2018-07-08T12:39:47-03:00,264
2018-07-08T12:39:47-03:00,291
2018-07-08T12:39:47-03:00,291
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,264
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,264
2018-07-08T12:39:48-03:00,291
2018-07-08T12:39:48-03:00,318
2018-07-08T12:39:49-03:00,291
2018-07-08T12:39:49-03:00,291
2018-07-08T12:39:49-03:00,264
2018-07-08T12:39:49-03:00,264
2018-07-08T12:39:49-03:00,318
2018-07-08T12:39:49-03:00,264
2018-07-08T12:39:49-03:00,216
2018-07-08T12:39:49-03:00,237
2018-07-08T12:39:49-03:00,291
2018-07-08T12:39:49-03:00,291
2018-07-08T12:39:50-03:00,264
2018-07-08T12:39:50-03:00,264
2018-07-08T12:39:50-03:00,318
2018-07-08T12:39:50-03:00,291
2018-07-08T12:39:50-03:00,264
2018-07-08T12:39:50-03:00,237
2018-07-08T12:39:50-03:00,264
2018-07-08T12:39:50-03:00,264
2018-07-08T12:39:50-03:00,291
2018-07-08T12:39:50-03:00,291
2018-07-08T12:39:51-03:00,318
2018-07-08T12:39:51-03:00,291
2018-07-08T12:39:51-03:00,291
2018-07-08T12:39:51-03:00,264
2018-07-08T12:39:51-03:00,291
2018-07-08T12:39:51-03:00,264
2018-07-08T12:39:51-03:00,264
2018-07-08T12:39:51-03:00,318
2018-07-08T12:39:51-03:00,237
2018-07-08T12:39:52-03:00,291
2018-07-08T12:39:52-03:00,237
2018-07-08T12:39:52-03:00,291
2018-07-08T12:39:52-03:00,291
2018-07-08T12:39:52-03:00,264
2018-07-08T12:39:52-03:00,264
2018-07-08T12:39:52-03:00,264
2018-07-08T12:39:52-03:00,291
2018-07-08T12:39:52-03:00,264
2018-07-08T12:39:52-03:00,291
2018-07-08T12:39:53-03:00,291
2018-07-08T12:39:53-03:00,291
2018-07-08T12:39:53-03:00,264
2018-07-08T12:39:53-03:00,264
2018-07-08T12:39:53-03:00,264
2018-07-08T12:39:53-03:00,291
2018-07-08T12:39:53-03:00,264
2018-07-08T12:39:53-03:00,291
2018-07-08T12:39:53-03:00,291
2018-07-08T12:39:53-03:00,264
2018-07-08T12:39:54-03:00,291
2018-07-08T12:39:54-03:00,291
2018-07-08T12:39:54-03:00,237
2018-07-08T12:39:54-03:00,264
2018-07-08T12:39:54-03:00,318
2018-07-08T12:39:54-03:00,264
2018-07-08T12:39:54-03:00,291
2018-07-08T12:39:54-03:00,291
2018-07-08T12:39:54-03:00,291
2018-07-08T12:39:54-03:00,237
2018-07-08T12:39:55-03:00,264
2018-07-08T12:39:55-03:00,264
2018-07-08T12:39:55-03:00,318
2018-07-08T12:39:55-03:00,264
2018-07-08T12:39:55-03:00,264
2018-07-08T12:39:55-03:00,264
2018-07-08T12:39:55-03:00,291
2018-07-08T12:39:55-03:00,291
2018-07-08T12:39:55-03:00,291
2018-07-08T12:39:55-03:00,291
2018-07-08T12:39:56-03:00,291
2018-07-08T12:39:56-03:00,264
2018-07-08T12:39:56-03:00,237
2018-07-08T12:39:56-03:00,291
2018-07-08T12:39:56-03:00,291
2018-07-08T12:39:56-03:00,291
2018-07-08T12:39:56-03:00,264
2018-07-08T12:39:56-03:00,264
2018-07-08T12:39:56-03:00,264
2018-07-08T12:39:56-03:00,264
2018-07-08T12:39:57-03:00,264
2018-07-08T12:39:57-03:00,291
2018-07-08T12:39:57-03:00,264
2018-07-08T12:39:57-03:00,264
2018-07-08T12:39:57-03:00,264
2018-07-08T12:39:57-03:00,291
2018-07-08T12:39:57-03:00,237
2018-07-08T12:39:57-03:00,264
2018-07-08T12:39:57-03:00,237
2018-07-08T12:39:57-03:00,264
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:58-03:00,264
2018-07-08T12:39:58-03:00,264
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:58-03:00,264
2018-07-08T12:39:58-03:00,291
2018-07-08T12:39:59-03:00,291
2018-07-08T12:39:59-03:00,237
2018-07-08T12:39:59-03:00,237
2018-07-08T12:39:59-03:00,291
2018-07-08T12:39:59-03:00,264
2018-07-08T12:39:59-03:00,264
2018-07-08T12:39:59-03:00,264
2018-07-08T12:39:59-03:00,264
2018-07-08T12:39:59-03:00,291
2018-07-08T12:39:59-03:00,264
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:00-03:00,264
2018-07-08T12:40:00-03:00,264
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:00-03:00,264
2018-07-08T12:40:00-03:00,291
2018-07-08T12:40:01-03:00,291
2018-07-08T12:40:01-03:00,291
2018-07-08T12:40:01-03:00,291
2018-07-08T12:40:01-03:00,264
2018-07-08T12:40:01-03:00,264
2018-07-08T12:40:01-03:00,264
2018-07-08T12:40:01-03:00,264
2018-07-08T12:40:01-03:00,264
2018-07-08T12:40:01-03:00,291
2018-07-08T12:40:01-03:00,264
2018-07-08T12:40:02-03:00,291
2018-07-08T12:40:02-03:00,291
2018-07-08T12:40:02-03:00,237
2018-07-08T12:40:02-03:00,291
2018-07-08T12:40:02-03:00,291
2018-07-08T12:40:02-03:00,237
2018-07-08T12:40:02-03:00,237
2018-07-08T12:40:02-03:00,291
2018-07-08T12:40:02-03:00,264
2018-07-08T12:40:02-03:00,291
2018-07-08T12:40:03-03:00,291
2018-07-08T12:40:03-03:00,264
2018-07-08T12:40:03-03:00,291
2018-07-08T12:40:03-03:00,291
2018-07-08T12:40:03-03:00,291
2018-07-08T12:40:03-03:00,264
2018-07-08T12:40:03-03:00,264
2018-07-08T12:40:03-03:00,264
2018-07-08T12:40:03-03:00,264
2018-07-08T12:40:03-03:00,291
2018-07-08T12:40:04-03:00,264
2018-07-08T12:40:04-03:00,291
2018-07-08T12:40:04-03:00,291
2018-07-08T12:40:04-03:00,264
2018-07-08T12:40:04-03:00,264
2018-07-08T12:40:04-03:00,291
2018-07-08T12:40:04-03:00,291
2018-07-08T12:40:04-03:00,264
2018-07-08T12:40:04-03:00,291
2018-07-08T12:40:04-03:00,264
2018-07-08T12:40:05-03:00,318
2018-07-08T12:40:05-03:00,291
2018-07-08T12:40:05-03:00,264
2018-07-08T12:40:05-03:00,318
2018-07-08T12:40:05-03:00,318
2018-07-08T12:40:05-03:00,291
2018-07-08T12:40:05-03:00,264
2018-07-08T12:40:05-03:00,237
2018-07-08T12:40:05-03:00,264
2018-07-08T12:40:05-03:00,291
2018-07-08T12:40:06-03:00,318
2018-07-08T12:40:06-03:00,264
2018-07-08T12:40:06-03:00,237
2018-07-08T12:40:06-03:00,318
2018-07-08T12:40:06-03:00,237
2018-07-08T12:40:06-03:00,264
2018-07-08T12:40:06-03:00,291
2018-07-08T12:40:06-03:00,372
2018-07-08T12:40:06-03:00,291
2018-07-08T12:40:06-03:00,237
2018-07-08T12:40:07-03:00,264
2018-07-08T12:40:07-03:00,291
2018-07-08T12:40:07-03:00,291
2018-07-08T12:40:07-03:00,318
2018-07-08T12:40:07-03:00,264
2018-07-08T12:40:07-03:00,291
2018-07-08T12:40:07-03:00,291
2018-07-08T12:40:07-03:00,291
2018-07-08T12:40:07-03:00,291
2018-07-08T12:40:07-03:00,264
2018-07-08T12:40:08-03:00,318
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:08-03:00,264
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:08-03:00,264
2018-07-08T12:40:08-03:00,291
2018-07-08T12:40:09-03:00,291
2018-07-08T12:40:09-03:00,291
2018-07-08T12:40:09-03:00,237
2018-07-08T12:40:09-03:00,291
2018-07-08T12:40:09-03:00,291
2018-07-08T12:40:09-03:00,291
2018-07-08T12:40:09-03:00,264
2018-07-08T12:40:09-03:00,264
2018-07-08T12:40:09-03:00,264
2018-07-08T12:40:09-03:00,264
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,264
2018-07-08T12:40:10-03:00,237
2018-07-08T12:40:10-03:00,291
2018-07-08T12:40:10-03:00,237
2018-07-08T12:40:11-03:00,264
2018-07-08T12:40:11-03:00,264
2018-07-08T12:40:11-03:00,264
2018-07-08T12:40:11-03:00,291
2018-07-08T12:40:11-03:00,237
2018-07-08T12:40:11-03:00,291
2018-07-08T12:40:11-03:00,264
2018-07-08T12:40:11-03:00,291
2018-07-08T12:40:11-03:00,291
2018-07-08T12:40:11-03:00,264
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:12-03:00,264
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:12-03:00,264
2018-07-08T12:40:12-03:00,264
2018-07-08T12:40:12-03:00,291
2018-07-08T12:40:13-03:00,264
2018-07-08T12:40:13-03:00,264
2018-07-08T12:40:13-03:00,291
2018-07-08T12:40:13-03:00,264
2018-07-08T12:40:13-03:00,291
2018-07-08T12:40:13-03:00,291
2018-07-08T12:40:13-03:00,264
2018-07-08T12:40:13-03:00,291
2018-07-08T12:40:13-03:00,291
2018-07-08T12:40:13-03:00,291
2018-07-08T12:40:14-03:00,264
2018-07-08T12:40:14-03:00,291
2018-07-08T12:40:14-03:00,264
2018-07-08T12:40:14-03:00,264
2018-07-08T12:40:14-03:00,291
2018-07-08T12:40:14-03:00,264
2018-07-08T12:40:14-03:00,264
2018-07-08T12:40:14-03:00,291
2018-07-08T12:40:14-03:00,264
2018-07-08T12:40:14-03:00,291
2018-07-08T12:40:15-03:00,291
2018-07-08T12:40:15-03:00,264
2018-07-08T12:40:15-03:00,291
2018-07-08T12:40:15-03:00,264
2018-07-08T12:40:15-03:00,291
2018-07-08T12:40:15-03:00,264
2018-07-08T12:40:15-03:00,264
2018-07-08T12:40:15-03:00,264
2018-07-08T12:40:15-03:00,318
2018-07-08T12:40:15-03:00,291
2018-07-08T12:40:16-03:00,237
2018-07-08T12:40:16-03:00,264
2018-07-08T12:40:16-03:00,291
2018-07-08T12:40:16-03:00,291
2018-07-08T12:40:16-03:00,291
2018-07-08T12:40:16-03:00,264
2018-07-08T12:40:16-03:00,264
2018-07-08T12:40:16-03:00,291
2018-07-08T12:40:16-03:00,264
2018-07-08T12:40:16-03:00,291
2018-07-08T12:40:17-03:00,264
2018-07-08T12:40:17-03:00,291
2018-07-08T12:40:17-03:00,291
2018-07-08T12:40:17-03:00,291
2018-07-08T12:40:17-03:00,291
2018-07-08T12:40:17-03:00,291
2018-07-08T12:40:17-03:00,291
2018-07-08T12:40:17-03:00,264
2018-07-08T12:40:17-03:00,264
2018-07-08T12:40:17-03:00,264
2018-07-08T12:40:18-03:00,237
2018-07-08T12:40:18-03:00,264
2018-07-08T12:40:18-03:00,291
2018-07-08T12:40:18-03:00,318
2018-07-08T12:40:18-03:00,291
2018-07-08T12:40:18-03:00,264
2018-07-08T12:40:18-03:00,291
2018-07-08T12:40:18-03:00,291
2018-07-08T12:40:18-03:00,264
2018-07-08T12:40:18-03:00,291
2018-07-08T12:40:19-03:00,291
2018-07-08T12:40:19-03:00,264
2018-07-08T12:40:19-03:00,291
2018-07-08T12:40:19-03:00,264
2018-07-08T12:40:19-03:00,318
2018-07-08T12:40:19-03:00,264
2018-07-08T12:40:19-03:00,291
2018-07-08T12:40:19-03:00,291
2018-07-08T12:40:19-03:00,291
2018-07-08T12:40:19-03:00,264
2018-07-08T12:40:20-03:00,291
2018-07-08T12:40:20-03:00,318
2018-07-08T12:40:20-03:00,264
2018-07-08T12:40:20-03:00,264
2018-07-08T12:40:20-03:00,237
2018-07-08T12:40:20-03:00,264
2018-07-08T12:40:20-03:00,291
2018-07-08T12:40:20-03:00,264
2018-07-08T12:40:20-03:00,318
2018-07-08T12:40:20-03:00,291
2018-07-08T12:40:21-03:00,264
2018-07-08T12:40:21-03:00,264
2018-07-08T12:40:21-03:00,291
2018-07-08T12:40:21-03:00,291
2018-07-08T12:40:21-03:00,291
2018-07-08T12:40:21-03:00,291
2018-07-08T12:40:21-03:00,264
2018-07-08T12:40:21-03:00,264
2018-07-08T12:40:21-03:00,291
2018-07-08T12:40:21-03:00,291
2018-07-08T12:40:22-03:00,291
2018-07-08T12:40:22-03:00,318
2018-07-08T12:40:22-03:00,291
2018-07-08T12:40:22-03:00,291
2018-07-08T12:40:22-03:00,264
2018-07-08T12:40:22-03:00,264
2018-07-08T12:40:22-03:00,264
2018-07-08T12:40:22-03:00,291
2018-07-08T12:40:22-03:00,291
2018-07-08T12:40:23-03:00,264
2018-07-08T12:40:23-03:00,264
2018-07-08T12:40:23-03:00,264
2018-07-08T12:40:23-03:00,237
2018-07-08T12:40:23-03:00,264
2018-07-08T12:40:23-03:00,264
2018-07-08T12:40:23-03:00,264
2018-07-08T12:40:23-03:00,291
2018-07-08T12:40:23-03:00,291
2018-07-08T12:40:23-03:00,291
2018-07-08T12:40:24-03:00,291
2018-07-08T12:40:24-03:00,291
2018-07-08T12:40:24-03:00,264
2018-07-08T12:40:24-03:00,318
2018-07-08T12:40:24-03:00,237
2018-07-08T12:40:24-03:00,291
2018-07-08T12:40:24-03:00,291
2018-07-08T12:40:24-03:00,291
2018-07-08T12:40:24-03:00,264
2018-07-08T12:40:24-03:00,264
2018-07-08T12:40:25-03:00,291
2018-07-08T12:40:25-03:00,237
2018-07-08T12:40:25-03:00,264
2018-07-08T12:40:25-03:00,291
2018-07-08T12:40:25-03:00,291
2018-07-08T12:40:25-03:00,264
2018-07-08T12:40:25-03:00,318
2018-07-08T12:40:25-03:00,291
2018-07-08T12:40:25-03:00,264
2018-07-08T12:40:25-03:00,264
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,264
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,264
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:26-03:00,291
2018-07-08T12:40:27-03:00,291
2018-07-08T12:40:27-03:00,318
2018-07-08T12:40:27-03:00,291
2018-07-08T12:40:27-03:00,264
2018-07-08T12:40:27-03:00,318
2018-07-08T12:40:27-03:00,264
2018-07-08T12:40:27-03:00,264
2018-07-08T12:40:27-03:00,264
2018-07-08T12:40:27-03:00,318
2018-07-08T12:40:27-03:00,291
2018-07-08T12:40:28-03:00,264
2018-07-08T12:40:28-03:00,291
2018-07-08T12:40:28-03:00,318
2018-07-08T12:40:28-03:00,291
2018-07-08T12:40:28-03:00,291
2018-07-08T12:40:28-03:00,264
2018-07-08T12:40:28-03:00,318
2018-07-08T12:40:28-03:00,291
2018-07-08T12:40:28-03:00,264
2018-07-08T12:40:28-03:00,291
2018-07-08T12:40:29-03:00,264
2018-07-08T12:40:29-03:00,264
2018-07-08T12:40:29-03:00,291
2018-07-08T12:40:29-03:00,291
2018-07-08T12:40:29-03:00,264
2018-07-08T12:40:29-03:00,291
2018-07-08T12:40:29-03:00,291
2018-07-08T12:40:29-03:00,264
2018-07-08T12:40:29-03:00,291
2018-07-08T12:40:29-03:00,264
2018-07-08T12:40:30-03:00,318
2018-07-08T12:40:30-03:00,264
2018-07-08T12:40:30-03:00,291
2018-07-08T12:40:30-03:00,264
2018-07-08T12:40:30-03:00,291
2018-07-08T12:40:30-03:00,291
2018-07-08T12:40:30-03:00,291
2018-07-08T12:40:30-03:00,264
